src,dst,rel,label
157861,189303,protein_protein,1
158370,157527,protein_protein,1
186548,159345,protein_protein,1
154584,191448,protein_protein,1
158352,156776,protein_protein,1
153392,199024,protein_protein,1
196706,159450,protein_protein,1
160280,197701,protein_protein,1
189351,156451,protein_protein,1
158286,191082,protein_protein,1
155148,156737,protein_protein,1
199002,159081,protein_protein,1
185716,160336,protein_protein,1
194612,189281,protein_protein,1
184981,188990,protein_protein,1
155185,156632,protein_protein,1
192492,159185,protein_protein,1
186538,158889,protein_protein,1
198090,197199,protein_protein,1
162914,159179,protein_protein,1
159129,178950,protein_protein,1
198891,162137,protein_protein,1
156493,198297,protein_protein,1
155929,183425,protein_protein,1
160781,187064,protein_protein,1
158646,194733,protein_protein,1
177201,155883,protein_protein,1
153802,199013,protein_protein,1
158168,175915,protein_protein,1
189815,199028,protein_protein,1
187205,158140,protein_protein,1
186603,163382,protein_protein,1
190766,159143,protein_protein,1
159128,183715,protein_protein,1
159419,163324,protein_protein,1
153803,158875,protein_protein,1
181608,187691,protein_protein,1
163939,163423,protein_protein,1
177423,160379,protein_protein,1
171659,191653,protein_protein,1
159449,153400,protein_protein,1
187177,178161,protein_protein,1
158832,158748,protein_protein,1
158690,180806,protein_protein,1
179044,157541,protein_protein,1
189075,162112,protein_protein,1
159488,189684,protein_protein,1
158814,160638,protein_protein,1
189987,197427,protein_protein,1
157347,157347,protein_protein,1
159292,157729,protein_protein,1
187657,172269,protein_protein,1
191885,153821,protein_protein,1
187961,198043,protein_protein,2
154797,156184,protein_protein,1
158959,159417,protein_protein,1
192610,159720,protein_protein,1
159488,188652,protein_protein,1
191889,175978,protein_protein,1
187875,161404,protein_protein,1
166934,191367,protein_protein,1
163367,186874,protein_protein,1
159843,194829,protein_protein,1
183827,195994,protein_protein,1
157821,187440,protein_protein,1
163165,160921,protein_protein,1
158723,159404,protein_protein,1
153834,155156,protein_protein,1
187612,196618,protein_protein,1
160659,185866,protein_protein,1
187888,196408,protein_protein,1
187985,158282,protein_protein,1
181943,185875,protein_protein,1
160110,177965,protein_protein,1
163362,160421,protein_protein,1
160854,158907,protein_protein,1
185768,184817,protein_protein,1
183682,187020,protein_protein,1
163144,158623,protein_protein,1
153643,162750,protein_protein,1
161374,159292,protein_protein,1
158802,160142,protein_protein,1
160797,156143,protein_protein,1
161385,159066,protein_protein,1
157986,158079,protein_protein,2
163232,157518,protein_protein,1
159488,159018,protein_protein,1
154435,197409,protein_protein,1
157335,155045,protein_protein,1
153444,198133,protein_protein,1
190952,190302,protein_protein,1
194612,194399,protein_protein,1
158437,159824,protein_protein,1
189856,192352,protein_protein,1
187613,158637,protein_protein,1
160426,153709,protein_protein,1
160312,162347,protein_protein,2
153822,160361,protein_protein,1
188764,189285,protein_protein,2
160099,173429,protein_protein,1
193066,155604,protein_protein,1
194429,194429,protein_protein,1
163469,173622,protein_protein,1
187611,198403,protein_protein,1
155654,155562,protein_protein,1
157513,159548,protein_protein,1
194952,189729,protein_protein,1
158856,154924,protein_protein,1
186578,199019,protein_protein,1
187817,156400,protein_protein,1
187113,172987,protein_protein,1
198282,175591,protein_protein,1
195901,161501,protein_protein,1
197199,198620,protein_protein,1
194852,153824,protein_protein,1
154876,159893,protein_protein,2
189846,190618,protein_protein,1
172315,184734,protein_protein,1
182843,193660,protein_protein,1
163359,175841,protein_protein,1
164011,198507,protein_protein,1
196735,189358,protein_protein,1
159331,183654,protein_protein,1
162993,159832,protein_protein,1
163595,154795,protein_protein,1
158893,186875,protein_protein,1
190726,198318,protein_protein,1
187499,156569,protein_protein,1
177674,153887,protein_protein,1
187027,75480,protein_protein,1
183628,160901,protein_protein,1
160637,158115,protein_protein,1
155990,174835,protein_protein,1
162908,154746,protein_protein,1
189121,181087,protein_protein,1
158861,163591,protein_protein,1
160317,179445,protein_protein,1
198297,187059,protein_protein,1
159813,186663,protein_protein,1
160151,195228,protein_protein,1
158813,175794,protein_protein,1
154349,160110,protein_protein,1
155378,159804,protein_protein,1
172670,197497,protein_protein,1
156669,158392,protein_protein,1
162533,193641,protein_protein,1
185415,199012,protein_protein,1
160774,160110,protein_protein,1
154965,157938,protein_protein,1
174924,153475,protein_protein,1
163405,156964,protein_protein,1
194901,183994,protein_protein,1
186922,197496,protein_protein,1
194891,198311,protein_protein,1
160276,182090,protein_protein,1
189219,184124,protein_protein,1
159380,153553,protein_protein,1
186529,155742,protein_protein,1
194360,183612,protein_protein,1
156319,196684,protein_protein,1
153392,187506,protein_protein,1
196999,188518,protein_protein,1
155426,158386,protein_protein,1
188519,162493,protein_protein,1
176797,186504,protein_protein,1
185040,195424,protein_protein,1
162331,197414,protein_protein,1
157509,163544,protein_protein,1
184947,159256,protein_protein,1
153946,81061,protein_protein,1
183627,160928,protein_protein,1
158260,158289,protein_protein,1
191020,175991,protein_protein,1
181714,163237,protein_protein,1
156425,157787,protein_protein,1
162359,157360,protein_protein,1
197715,158571,protein_protein,1
180812,153524,protein_protein,1
196328,188289,protein_protein,1
156013,163269,protein_protein,1
156370,190034,protein_protein,1
170770,186930,protein_protein,1
162109,175874,protein_protein,1
157371,158392,protein_protein,1
157925,158706,protein_protein,1
155159,159386,protein_protein,2
180810,160124,protein_protein,1
183741,160982,protein_protein,1
163270,156567,protein_protein,1
156699,157602,protein_protein,1
155238,154716,protein_protein,1
157657,198768,protein_protein,1
198764,162609,protein_protein,1
157879,157288,protein_protein,1
160889,159059,protein_protein,1
156472,197598,protein_protein,1
164024,196708,protein_protein,1
160239,158012,protein_protein,1
160219,198551,protein_protein,1
187043,180051,protein_protein,1
155554,190284,protein_protein,1
155554,159720,protein_protein,1
189818,194102,protein_protein,1
184261,198878,protein_protein,1
197279,160589,protein_protein,1
156820,183762,protein_protein,1
153547,185303,protein_protein,1
163312,158397,protein_protein,1
154942,180742,protein_protein,1
156686,158148,protein_protein,1
187233,160896,protein_protein,1
189748,198558,protein_protein,1
156446,195395,protein_protein,1
164090,186102,protein_protein,1
193097,164069,protein_protein,1
186908,186908,protein_protein,1
154953,198632,protein_protein,1
158504,157373,protein_protein,1
162063,185334,protein_protein,1
192736,162807,protein_protein,1
163248,196361,protein_protein,1
186627,191720,protein_protein,1
163558,191377,protein_protein,1
156192,156024,protein_protein,1
157858,162550,protein_protein,1
177316,197425,protein_protein,1
159842,163363,protein_protein,1
189573,159629,protein_protein,1
163376,157725,protein_protein,1
157912,186636,protein_protein,1
173098,198585,protein_protein,1
159648,179094,protein_protein,1
153572,162273,protein_protein,1
186110,163398,protein_protein,1
158245,159529,protein_protein,1
163544,189293,protein_protein,1
186548,183713,protein_protein,1
198804,183655,protein_protein,1
192736,162249,protein_protein,1
160743,178919,protein_protein,1
168437,184989,protein_protein,1
195361,155576,protein_protein,1
181896,154894,protein_protein,1
173886,160283,protein_protein,1
159488,180051,protein_protein,1
196717,198298,protein_protein,1
195524,159708,protein_protein,1
186892,154076,protein_protein,1
192105,159404,protein_protein,1
158337,154601,protein_protein,1
180437,162563,protein_protein,1
182711,176351,protein_protein,1
167340,158858,protein_protein,1
155554,157543,protein_protein,1
153569,154738,protein_protein,1
159103,158557,protein_protein,1
196991,160604,protein_protein,1
157957,178873,protein_protein,1
156370,197548,protein_protein,1
158831,160889,protein_protein,1
196613,191368,protein_protein,1
155654,160238,protein_protein,1
153892,156457,protein_protein,1
186878,157620,protein_protein,1
184772,189278,protein_protein,1
172047,198645,protein_protein,1
164064,195413,protein_protein,1
162125,156431,protein_protein,1
197399,198624,protein_protein,1
194966,187416,protein_protein,1
190292,165875,protein_protein,1
156184,159185,protein_protein,1
162597,157519,protein_protein,1
188174,159709,protein_protein,1
160759,162271,protein_protein,1
188036,182999,protein_protein,1
187150,154622,protein_protein,1
188202,157383,protein_protein,1
192647,154376,protein_protein,1
183749,154379,protein_protein,1
156024,159300,protein_protein,1
183558,189732,protein_protein,1
159504,155412,protein_protein,1
162181,187257,protein_protein,1
157720,159171,protein_protein,1
156957,171979,protein_protein,1
155293,154699,protein_protein,1
186492,156167,protein_protein,1
153848,158028,protein_protein,1
197123,181549,protein_protein,1
173098,180886,protein_protein,1
160202,156442,protein_protein,2
183846,169043,protein_protein,1
158961,158724,protein_protein,1
198519,198519,protein_protein,1
153934,159460,protein_protein,1
196899,194205,protein_protein,1
156964,162760,protein_protein,1
187179,173937,protein_protein,1
159048,198980,protein_protein,1
158618,197395,protein_protein,1
191042,175675,protein_protein,1
197548,180080,protein_protein,1
158556,156472,protein_protein,1
153397,153397,protein_protein,1
157613,159032,protein_protein,1
158312,157689,protein_protein,1
189694,156319,protein_protein,1
162942,160959,protein_protein,1
160727,158079,protein_protein,1
192624,160072,protein_protein,1
155912,190387,protein_protein,1
162740,160646,protein_protein,1
195413,163479,protein_protein,1
162908,191897,protein_protein,1
192721,189475,protein_protein,1
181387,162626,protein_protein,1
191031,158497,protein_protein,1
155759,156458,protein_protein,1
179665,162832,protein_protein,1
180925,180926,protein_protein,1
162536,158411,protein_protein,1
188581,153476,protein_protein,1
191860,163420,protein_protein,1
161416,155232,protein_protein,1
181377,195585,protein_protein,1
160223,192484,protein_protein,1
157542,197508,protein_protein,1
189461,175702,protein_protein,1
159307,157715,protein_protein,1
173886,163525,protein_protein,1
158483,162165,protein_protein,1
196991,181899,protein_protein,1
188587,192613,protein_protein,1
198319,160752,protein_protein,1
153770,157891,protein_protein,1
195283,186528,protein_protein,1
160328,160328,protein_protein,1
189835,155280,protein_protein,1
187542,191889,protein_protein,1
195570,171953,protein_protein,1
188952,155276,protein_protein,1
158078,187255,protein_protein,1
188259,160568,protein_protein,1
155834,198446,protein_protein,1
154022,178943,protein_protein,1
162112,155148,protein_protein,1
154611,170803,protein_protein,1
158634,157896,protein_protein,1
160721,192644,protein_protein,1
193961,185494,protein_protein,1
157574,189196,protein_protein,1
163269,181381,protein_protein,1
153997,162249,protein_protein,1
197744,190306,protein_protein,1
155893,198365,protein_protein,1
190408,198707,protein_protein,1
158379,172121,protein_protein,1
155232,165255,protein_protein,1
189712,196735,protein_protein,1
162535,199010,protein_protein,1
190674,157420,protein_protein,1
182727,158636,protein_protein,1
156407,158342,protein_protein,2
158354,197480,protein_protein,1
195733,186455,protein_protein,1
160799,189727,protein_protein,1
192731,158624,protein_protein,1
163558,159381,protein_protein,1
193551,160314,protein_protein,1
191428,158182,protein_protein,1
181885,196942,protein_protein,1
195566,196732,protein_protein,1
156130,187800,protein_protein,1
157692,156181,protein_protein,1
195741,157706,protein_protein,1
158280,156112,protein_protein,1
160833,158795,protein_protein,1
163082,186479,protein_protein,1
160426,195422,protein_protein,1
160426,153656,protein_protein,1
160603,159516,protein_protein,1
172090,194867,protein_protein,1
158643,191114,protein_protein,1
156358,155621,protein_protein,1
191476,183588,protein_protein,1
158412,160786,protein_protein,1
197079,162815,protein_protein,1
188323,196647,protein_protein,1
153323,158712,protein_protein,1
171596,160304,protein_protein,1
162373,183188,protein_protein,1
185491,157955,protein_protein,1
187995,182779,protein_protein,1
176825,154995,protein_protein,1
159798,159604,protein_protein,1
173886,158330,protein_protein,1
181721,157502,protein_protein,1
154346,186641,protein_protein,1
162810,197289,protein_protein,1
192935,186019,protein_protein,1
154725,158955,protein_protein,1
193087,197598,protein_protein,1
197045,156411,protein_protein,1
163431,156730,protein_protein,1
163277,183682,protein_protein,1
190845,184996,protein_protein,1
160971,154831,protein_protein,1
188789,158434,protein_protein,1
182531,160638,protein_protein,1
159933,156145,protein_protein,1
188263,165184,protein_protein,1
163942,198682,protein_protein,1
191333,158969,protein_protein,1
156632,158906,protein_protein,1
158654,163944,protein_protein,1
158699,185981,protein_protein,1
182042,186978,protein_protein,1
176858,154586,protein_protein,1
165965,159476,protein_protein,1
159504,156438,protein_protein,1
198763,193386,protein_protein,1
190552,159850,protein_protein,1
187577,178971,protein_protein,1
163810,176226,protein_protein,1
159449,187589,protein_protein,1
195400,159617,protein_protein,1
154761,156079,protein_protein,1
157661,160117,protein_protein,1
173098,197738,protein_protein,1
187281,78304,protein_protein,1
159166,164014,protein_protein,1
157503,156456,protein_protein,1
197740,158524,protein_protein,1
197767,186444,protein_protein,1
157542,197355,protein_protein,1
154358,170567,protein_protein,1
181012,191114,protein_protein,1
182801,157852,protein_protein,1
163644,189706,protein_protein,2
182054,162102,protein_protein,1
184817,176513,protein_protein,1
195524,177220,protein_protein,1
160759,158770,protein_protein,1
154774,162141,protein_protein,1
153972,158609,protein_protein,1
187460,186981,protein_protein,1
162818,192242,protein_protein,1
153588,187539,protein_protein,1
186586,182383,protein_protein,1
160328,192616,protein_protein,1
156145,198566,protein_protein,1
192783,162317,protein_protein,1
155720,162445,protein_protein,1
185014,190491,protein_protein,1
156796,163438,protein_protein,1
186151,154357,protein_protein,1
163081,176766,protein_protein,1
182081,196020,protein_protein,1
158379,177621,protein_protein,1
158815,190999,protein_protein,1
168195,159237,protein_protein,1
153326,172810,protein_protein,1
159732,157492,protein_protein,1
158496,162434,protein_protein,1
183769,154995,protein_protein,1
189906,195751,protein_protein,1
159992,191486,protein_protein,1
157986,188755,protein_protein,1
158098,75789,protein_protein,1
194371,192502,protein_protein,1
196004,159610,protein_protein,1
156314,163260,protein_protein,1
188709,196188,protein_protein,1
194727,165982,protein_protein,1
184065,164098,protein_protein,1
198376,189897,protein_protein,1
198377,159111,protein_protein,1
159091,190855,protein_protein,1
194773,178985,protein_protein,1
190263,159445,protein_protein,1
193994,158052,protein_protein,1
197370,188218,protein_protein,1
192166,188888,protein_protein,1
157424,158495,protein_protein,1
159233,157335,protein_protein,1
170663,156172,protein_protein,1
154083,158615,protein_protein,1
195579,157480,protein_protein,1
162536,191224,protein_protein,1
175454,179746,protein_protein,1
163593,182941,protein_protein,1
155174,158121,protein_protein,1
159048,198419,protein_protein,1
161541,159380,protein_protein,1
156784,156004,protein_protein,1
190407,198487,protein_protein,1
198545,197555,protein_protein,1
155767,160398,protein_protein,1
158879,180121,protein_protein,1
163995,163644,protein_protein,1
160674,162787,protein_protein,1
165744,192783,protein_protein,1
189383,159458,protein_protein,1
163082,191069,protein_protein,1
180820,187531,protein_protein,1
185040,187173,protein_protein,1
181121,186624,protein_protein,1
163644,184070,protein_protein,1
154854,159704,protein_protein,1
156699,192322,protein_protein,1
155374,188238,protein_protein,1
163301,170953,protein_protein,1
157634,158998,protein_protein,1
159058,162959,protein_protein,1
156184,160217,protein_protein,1
159085,160129,protein_protein,1
192302,190672,protein_protein,1
172332,166064,protein_protein,1
163000,157375,protein_protein,1
154097,161383,protein_protein,1
191484,167367,protein_protein,1
161428,191398,protein_protein,1
156319,159911,protein_protein,1
170186,188370,protein_protein,1
186389,157344,protein_protein,1
158310,156776,protein_protein,1
191885,155791,protein_protein,1
157863,162070,protein_protein,1
160833,186440,protein_protein,1
194655,159692,protein_protein,1
172122,172011,protein_protein,1
163465,198530,protein_protein,1
187436,178555,protein_protein,1
191077,163534,protein_protein,1
156650,162973,protein_protein,1
197203,189909,protein_protein,1
182352,180383,protein_protein,1
153615,191929,protein_protein,1
157513,160829,protein_protein,1
186566,163532,protein_protein,1
153930,162788,protein_protein,1
162134,159373,protein_protein,1
184015,158419,protein_protein,1
162534,156744,protein_protein,1
162341,159576,protein_protein,1
155720,156614,protein_protein,1
192736,180920,protein_protein,1
155144,191445,protein_protein,1
158337,186445,protein_protein,1
160854,188427,protein_protein,1
186878,162075,protein_protein,1
181719,172098,protein_protein,1
181199,163595,protein_protein,1
160336,177071,protein_protein,1
154657,160170,protein_protein,1
154476,181422,protein_protein,1
163610,189406,protein_protein,1
161541,157335,protein_protein,1
198589,160312,protein_protein,1
156648,159138,protein_protein,1
187585,189893,protein_protein,1
158370,172869,protein_protein,1
157787,194760,protein_protein,2
159602,159887,protein_protein,1
153574,156472,protein_protein,1
158293,188693,protein_protein,1
157408,158705,protein_protein,1
157833,155737,protein_protein,1
162255,198272,protein_protein,1
194518,190511,protein_protein,1
192349,186578,protein_protein,1
198576,160629,protein_protein,1
156798,159625,protein_protein,1
198109,194581,protein_protein,1
156204,157564,protein_protein,1
190847,186019,protein_protein,1
189034,160088,protein_protein,1
193029,153802,protein_protein,1
193266,155593,protein_protein,1
155248,169330,protein_protein,1
186514,162913,protein_protein,1
195377,189788,protein_protein,1
162644,156669,protein_protein,1
163081,178915,protein_protein,1
153803,195724,protein_protein,1
195751,157226,protein_protein,1
159419,157687,protein_protein,1
162450,160110,protein_protein,1
163605,187188,protein_protein,1
162535,157913,protein_protein,1
158624,153997,protein_protein,1
188263,163263,protein_protein,1
163301,77872,protein_protein,1
193592,198350,protein_protein,1
180652,157513,protein_protein,1
189727,160088,protein_protein,1
193316,159048,protein_protein,1
172098,160064,protein_protein,1
162644,153444,protein_protein,1
177312,189765,protein_protein,1
189461,181723,protein_protein,1
188728,158457,protein_protein,1
163377,167568,protein_protein,1
181389,163524,protein_protein,1
193097,160631,protein_protein,1
195243,181229,protein_protein,1
159679,194997,protein_protein,1
197021,183553,protein_protein,1
163400,173306,protein_protein,1
158844,191065,protein_protein,1
160264,162621,protein_protein,1
160274,188705,protein_protein,1
187994,187460,protein_protein,1
184955,156009,protein_protein,1
157409,159772,protein_protein,1
190295,190406,protein_protein,1
193961,198564,protein_protein,1
187667,158398,protein_protein,1
193994,189244,protein_protein,1
159534,187512,protein_protein,1
158760,198948,protein_protein,1
155554,194470,protein_protein,1
159954,177080,protein_protein,1
179504,187088,protein_protein,1
184955,158056,protein_protein,1
162793,170279,protein_protein,1
163255,160080,protein_protein,1
158293,195442,protein_protein,1
156186,186968,protein_protein,1
173886,162145,protein_protein,1
155362,185535,protein_protein,1
180450,156634,protein_protein,1
154476,188273,protein_protein,1
159444,159443,protein_protein,1
154803,163244,protein_protein,1
184925,198262,protein_protein,1
154682,198187,protein_protein,1
187281,154809,protein_protein,1
193312,196378,protein_protein,1
198719,198721,protein_protein,2
163277,158245,protein_protein,1
191007,187483,protein_protein,1
197107,191092,protein_protein,1
156640,157438,protein_protein,1
193029,198089,protein_protein,1
159191,159505,protein_protein,1
160280,186020,protein_protein,1
196991,195539,protein_protein,1
160358,153932,protein_protein,1
195469,196624,protein_protein,1
157552,159161,protein_protein,1
163937,156331,protein_protein,1
157759,197689,protein_protein,1
154086,187455,protein_protein,1
189075,191080,protein_protein,1
155721,185357,protein_protein,1
197741,198769,protein_protein,1
162322,176057,protein_protein,2
186875,158879,protein_protein,1
155900,156472,protein_protein,1
188871,159530,protein_protein,1
195533,193228,protein_protein,1
153903,173834,protein_protein,1
155293,154585,protein_protein,1
155759,159922,protein_protein,1
160280,193373,protein_protein,1
156632,187224,protein_protein,1
154599,187703,protein_protein,1
162336,158204,protein_protein,1
185253,160320,protein_protein,1
164862,196344,protein_protein,1
156184,176666,protein_protein,1
156442,159041,protein_protein,1
157802,159019,protein_protein,1
159901,189047,protein_protein,1
164033,163605,protein_protein,1
195524,157475,protein_protein,1
193733,158907,protein_protein,1
158344,155346,protein_protein,1
190617,158744,protein_protein,1
170511,156632,protein_protein,1
156024,153488,protein_protein,1
196717,185894,protein_protein,1
156776,162790,protein_protein,1
159129,195554,protein_protein,1
198471,195416,protein_protein,1
157511,156806,protein_protein,1
192736,181998,protein_protein,1
195014,158319,protein_protein,1
158728,191229,protein_protein,1
156525,198768,protein_protein,1
155990,178135,protein_protein,1
196673,195386,protein_protein,1
195666,198297,protein_protein,1
159733,181088,protein_protein,1
158069,159031,protein_protein,1
153408,185409,protein_protein,1
186540,153652,protein_protein,1
161383,161322,protein_protein,1
163269,194324,protein_protein,1
171659,174835,protein_protein,1
159319,175560,protein_protein,1
155283,197945,protein_protein,1
157717,158712,protein_protein,1
153475,159614,protein_protein,1
196021,188982,protein_protein,1
187602,194072,protein_protein,1
198776,179623,protein_protein,1
154602,163000,protein_protein,1
163558,156128,protein_protein,1
157961,187221,protein_protein,1
186479,159733,protein_protein,1
175012,183956,protein_protein,1
159738,189774,protein_protein,1
160928,187130,protein_protein,1
177982,170279,protein_protein,1
192736,154688,protein_protein,1
160094,181577,protein_protein,1
160393,197649,protein_protein,1
154999,195183,protein_protein,1
190131,164063,protein_protein,1
175672,173624,protein_protein,1
191138,162992,protein_protein,1
155064,156317,protein_protein,2
191137,157652,protein_protein,1
181226,159430,protein_protein,1
155284,153439,protein_protein,1
186283,184805,protein_protein,1
160449,195298,protein_protein,1
167580,188519,protein_protein,1
163558,187512,protein_protein,1
155145,162904,protein_protein,1
193666,185352,protein_protein,1
159406,156648,protein_protein,1
160426,195424,protein_protein,1
157823,179518,protein_protein,1
158370,156536,protein_protein,1
196736,186303,protein_protein,1
198311,183319,protein_protein,1
196717,159228,protein_protein,1
156187,160938,protein_protein,1
189704,181723,protein_protein,1
183937,176766,protein_protein,1
187246,180560,protein_protein,1
181874,157321,protein_protein,1
159228,198465,protein_protein,1
195800,198943,protein_protein,1
183709,158210,protein_protein,1
162263,188982,protein_protein,1
184869,196288,protein_protein,1
173442,162249,protein_protein,1
181597,185700,protein_protein,1
153832,187506,protein_protein,1
182618,172736,protein_protein,1
156346,160224,protein_protein,1
190131,180122,protein_protein,1
197442,158280,protein_protein,1
196860,158604,protein_protein,1
159924,197134,protein_protein,1
187418,186528,protein_protein,1
194518,181677,protein_protein,1
191107,179588,protein_protein,1
156964,160139,protein_protein,2
153339,181196,protein_protein,1
160873,191031,protein_protein,1
155101,157669,protein_protein,1
163998,155646,protein_protein,1
189484,158570,protein_protein,1
153825,183057,protein_protein,1
198474,166380,protein_protein,1
195377,157825,protein_protein,1
189081,155170,protein_protein,1
187080,189441,protein_protein,1
153803,157792,protein_protein,1
188090,197607,protein_protein,1
159109,157661,protein_protein,1
197852,155622,protein_protein,1
190265,196395,protein_protein,1
177423,157913,protein_protein,1
163483,173937,protein_protein,1
157648,155440,protein_protein,1
191042,159921,protein_protein,1
158259,158678,protein_protein,1
154883,166468,protein_protein,1
196697,181632,protein_protein,1
153526,157620,protein_protein,1
162740,186703,protein_protein,1
154725,198530,protein_protein,1
179642,159471,protein_protein,1
186593,186513,protein_protein,1
155388,186528,protein_protein,1
178973,162793,protein_protein,1
191982,180586,protein_protein,1
196659,179746,protein_protein,1
186529,183679,protein_protein,1
156652,179089,protein_protein,1
173712,176513,protein_protein,1
158892,181387,protein_protein,1
162470,155827,protein_protein,1
162793,160527,protein_protein,1
183305,160089,protein_protein,1
198262,159181,protein_protein,1
156773,178972,protein_protein,1
186472,158286,protein_protein,1
158360,198111,protein_protein,1
185160,175586,protein_protein,1
158326,196768,protein_protein,1
156469,153336,protein_protein,1
155452,156797,protein_protein,1
159803,177273,protein_protein,1
193517,184865,protein_protein,1
160971,156430,protein_protein,1
188871,160217,protein_protein,1
158729,197670,protein_protein,1
196143,193800,protein_protein,1
162442,160170,protein_protein,1
186697,180831,protein_protein,1
196628,196628,protein_protein,2
162051,186703,protein_protein,1
183713,182909,protein_protein,1
196769,155001,protein_protein,1
173886,170375,protein_protein,1
158862,158862,protein_protein,2
160316,160305,protein_protein,1
181389,154086,protein_protein,1
161563,163125,protein_protein,1
163826,163403,protein_protein,1
164083,189737,protein_protein,1
156187,192538,protein_protein,1
156358,180908,protein_protein,1
156185,159545,protein_protein,1
160421,167580,protein_protein,1
157938,162473,protein_protein,2
192736,160260,protein_protein,1
158881,160088,protein_protein,1
187817,195283,protein_protein,1
187073,181105,protein_protein,1
155554,160321,protein_protein,1
195014,181682,protein_protein,1
187678,198392,protein_protein,1
157698,159884,protein_protein,1
185949,198739,protein_protein,1
176041,186416,protein_protein,1
187233,163396,protein_protein,1
196294,153878,protein_protein,1
187741,190682,protein_protein,1
194662,189946,protein_protein,1
154520,191289,protein_protein,1
164039,193625,protein_protein,1
192218,156086,protein_protein,1
190405,199098,protein_protein,1
195966,159545,protein_protein,1
159184,155979,protein_protein,1
179500,185870,protein_protein,1
158235,159422,protein_protein,1
176579,162588,protein_protein,1
153524,162526,protein_protein,1
190845,189455,protein_protein,1
197136,196727,protein_protein,1
189479,186626,protein_protein,1
156005,155064,protein_protein,1
193624,158210,protein_protein,1
197003,159113,protein_protein,1
197733,162326,protein_protein,1
160586,191922,protein_protein,1
161416,195677,protein_protein,1
156611,160300,protein_protein,1
183033,196319,protein_protein,1
191935,165955,protein_protein,1
190847,162303,protein_protein,1
181916,187145,protein_protein,1
182418,158807,protein_protein,1
154696,173098,protein_protein,1
191015,193424,protein_protein,1
170838,156671,protein_protein,1
156422,165221,protein_protein,1
174021,189897,protein_protein,1
192368,181823,protein_protein,1
159834,186582,protein_protein,1
159490,161328,protein_protein,1
158730,199037,protein_protein,1
159347,190659,protein_protein,1
160103,195248,protein_protein,1
187499,153783,protein_protein,1
179616,198448,protein_protein,1
155826,163396,protein_protein,1
159781,192738,protein_protein,1
188312,190017,protein_protein,1
183412,165116,protein_protein,1
153929,187526,protein_protein,1
160827,158628,protein_protein,1
159798,160382,protein_protein,1
158533,158197,protein_protein,1
185771,166133,protein_protein,1
192508,158868,protein_protein,1
156346,153694,protein_protein,1
177320,193386,protein_protein,1
159196,160370,protein_protein,1
160889,160729,protein_protein,1
192234,155778,protein_protein,1
185686,194394,protein_protein,1
180713,191476,protein_protein,1
192624,160382,protein_protein,1
180453,153875,protein_protein,1
163988,188623,protein_protein,1
163367,195615,protein_protein,1
185349,161438,protein_protein,1
160142,158932,protein_protein,1
189270,158890,protein_protein,1
187020,163133,protein_protein,1
158971,198846,protein_protein,1
178973,159495,protein_protein,1
160200,187499,protein_protein,1
163644,157282,protein_protein,1
158904,162416,protein_protein,1
158671,196311,protein_protein,1
159325,163641,protein_protein,1
156744,191405,protein_protein,1
158794,159777,protein_protein,1
189793,197932,protein_protein,1
192995,196766,protein_protein,2
159415,158544,protein_protein,1
155654,198087,protein_protein,1
155248,188411,protein_protein,1
185658,161396,protein_protein,1
162146,159174,protein_protein,1
160373,162936,protein_protein,1
187436,160673,protein_protein,1
159319,168445,protein_protein,1
158293,187225,protein_protein,1
177230,174071,protein_protein,1
197712,186483,protein_protein,1
189549,155292,protein_protein,1
154757,160387,protein_protein,1
197199,160200,protein_protein,1
163243,163243,protein_protein,1
156362,153735,protein_protein,1
198382,153694,protein_protein,1
158742,192998,protein_protein,1
153407,193975,protein_protein,1
158006,155790,protein_protein,1
156787,198451,protein_protein,1
156598,156598,protein_protein,1
155409,158412,protein_protein,1
192624,160631,protein_protein,1
198634,186442,protein_protein,1
198205,160317,protein_protein,1
160272,163322,protein_protein,1
159386,162752,protein_protein,1
158945,195590,protein_protein,1
191484,197733,protein_protein,1
197565,162250,protein_protein,1
177138,196297,protein_protein,1
158260,156108,protein_protein,1
156550,163591,protein_protein,2
160870,160506,protein_protein,1
158978,190394,protein_protein,1
170159,189718,protein_protein,1
155237,158419,protein_protein,1
155807,158140,protein_protein,1
187205,158378,protein_protein,1
173427,194673,protein_protein,1
157916,178447,protein_protein,1
163607,171054,protein_protein,1
191356,158842,protein_protein,1
183025,185317,protein_protein,1
162470,182882,protein_protein,1
159732,158204,protein_protein,1
159358,159177,protein_protein,1
176777,184879,protein_protein,1
185160,195029,protein_protein,1
159999,198829,protein_protein,1
156370,159357,protein_protein,1
160658,156984,protein_protein,1
198497,163249,protein_protein,1
162493,189223,protein_protein,1
159367,156706,protein_protein,1
197753,162325,protein_protein,1
155834,154551,protein_protein,1
173298,188333,protein_protein,1
186528,159050,protein_protein,1
156183,157326,protein_protein,1
187233,194805,protein_protein,1
175480,172251,protein_protein,1
195523,155148,protein_protein,1
182999,187291,protein_protein,1
193996,157620,protein_protein,1
194673,199095,protein_protein,1
159339,179884,protein_protein,1
192736,195442,protein_protein,1
159749,163582,protein_protein,1
186548,156744,protein_protein,1
186584,197586,protein_protein,1
192736,194952,protein_protein,1
156744,168438,protein_protein,1
181418,197080,protein_protein,1
155150,191216,protein_protein,1
182383,175591,protein_protein,1
